vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2021-01-01T14:30:52.000,2021-01-01T14:43:09.000,N,1,159,244,1,2.98,12.5,0,0.5,2.66,0,0.3,15.96,1,1,0
2,2021-01-01T14:35:56.000,2021-01-02T14:04:41.000,N,1,134,152,1,13.06,37.5,0,0.5,0,6.12,0.3,44.42,2,1,0
2,2021-01-01T14:15:46.000,2021-01-01T14:15:53.000,N,1,41,41,1,0.00,2.5,0,0.5,1,0,0.3,4.3,1,1,0
2,2021-01-01T14:47:48.000,2021-01-01T14:56:04.000,N,1,74,166,1,1.95,8,0,0.5,0,0,0.3,8.8,2,1,0
2,2021-01-01T14:26:18.000,2021-01-01T14:31:32.000,N,1,74,43,1,1.18,6,0,0.5,1.36,0,0.3,8.16,1,1,0
2,2021-01-01T14:21:39.000,2021-01-01T14:27:15.000,N,1,82,260,1,1.27,6.5,0,0.5,2.19,0,0.3,9.49,1,1,0
2,2021-01-01T14:52:09.000,2021-01-01T15:14:23.000,N,1,7,143,1,5.00,19,0,0.5,0,0,0.3,22.55,2,1,2.75
2,2021-01-01T14:15:34.000,2021-01-01T14:36:56.000,N,1,24,235,1,6.08,21.5,0,0.5,2.75,0,0.3,25.05,1,1,0
2,2021-01-01T14:05:53.000,2021-01-01T14:10:15.000,N,1,41,74,1,0.91,5.5,0,0.5,2,0,0.3,8.3,1,1,0
2,2021-01-01T14:56:04.000,2021-01-01T15:04:05.000,N,1,74,263,1,2.40,9,0,0.5,2.51,0,0.3,15.06,1,1,2.75
1,2021-01-01T14:07:16.000,2021-01-01T14:23:39.000,N,1,213,42,1,0.00,24.2,0,0.5,0,0,0.3,25,1,1,0
1,2021-01-01T14:32:35.000,2021-01-01T14:33:15.000,N,5,41,41,1,0.00,0,0,0,0,0,0,0,3,2,0
1,2021-01-01T14:34:00.000,2021-01-01T14:34:22.000,N,5,41,41,1,0.00,0,0,0,0,0,0,0,3,2,0
1,2021-01-01T14:34:57.000,2021-01-01T14:35:18.000,N,5,41,41,1,0.00,10,0,0,2,0,0,12,1,2,0
1,2021-01-01T15:27:22.000,2021-01-01T15:38:43.000,N,1,74,152,1,1.70,9,0,0.5,2.45,0,0.3,12.25,1,1,0
2,2021-01-01T15:23:48.000,2021-01-01T15:31:41.000,N,1,43,239,1,2.24,9,0,0.5,0,0,0.3,12.55,2,1,2.75
2,2021-01-01T15:23:40.000,2021-01-01T15:48:31.000,N,1,134,223,5,10.19,30,0,0.5,0,0,0.3,30.8,2,1,0
2,2021-01-01T15:01:48.000,2021-01-01T15:30:12.000,N,4,157,265,1,16.83,49.5,0,0.5,0,6.12,0.3,58.37,1,1,0
1,2021-01-01T15:23:23.000,2021-01-01T15:31:52.000,N,1,74,151,1,1.80,8,0,0.5,0,0,0.3,8.8,2,1,0
2,2021-01-01T15:18:45.000,2021-01-01T15:23:05.000,N,1,43,237,1,1.50,6,0,0.5,2.86,0,0.3,12.41,1,1,2.75
2,2021-01-01T15:38:41.000,2021-01-01T15:44:10.000,N,1,75,166,1,1.30,6.5,0,0.5,1.82,0,0.3,9.12,1,1,0
2,2021-01-01T15:53:40.000,2021-01-01T16:01:04.000,N,1,97,97,1,1.18,7,0,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-01T15:46:21.000,2021-01-01T15:52:02.000,N,1,152,41,3,0.97,6,0,0.5,0,0,0.3,6.8,2,1,0
2,2021-01-01T15:38:50.000,2021-01-01T15:43:42.000,N,1,42,42,1,0.69,5.5,0,0.5,0,0,0.3,6.3,2,1,0
2,2021-01-01T15:48:30.000,2021-01-01T15:53:18.000,N,1,42,42,1,0.86,5.5,0,0.5,0,0,0.3,6.3,2,1,0
2,2021-01-01T16:00:20.000,2021-01-01T16:04:20.000,N,1,41,151,1,0.73,5,0,0.5,0,0,0.3,5.8,2,1,0
2,2021-01-01T15:20:28.000,2021-01-01T15:26:31.000,N,1,41,75,1,0.82,6,0,0.5,0,0,0.3,6.8,2,1,0
2,2021-01-01T15:04:33.000,2021-01-01T19:49:52.000,N,1,55,55,1,38.77,195,0,0.5,4.2,0,0.3,200,1,1,0
1,2021-01-01T15:23:33.000,2021-01-01T15:31:43.000,N,1,74,236,3,2.30,9,2.75,0.5,2.5,0,0.3,15.05,1,1,2.75
2,2021-01-01T15:18:06.000,2021-01-01T15:38:36.000,N,1,75,87,5,8.77,27,0,0.5,0,0,0.3,30.55,2,1,2.75
1,2021-01-01T15:33:54.000,2021-01-01T15:42:42.000,N,1,74,244,1,3.80,13,0,0.5,2.75,0,0.3,16.55,1,1,0
2,2021-01-01T15:57:26.000,2021-01-01T16:06:16.000,N,1,244,120,5,1.32,8,0,0.5,0,0,0.3,8.8,2,1,0
2,2021-01-01T15:52:37.000,2021-01-01T15:53:35.000,N,1,74,74,1,0.29,-3,0,-0.5,0,0,-0.3,-3.8,3,1,0
2,2021-01-01T15:52:37.000,2021-01-01T15:53:35.000,N,1,74,74,1,0.29,3,0,0.5,0,0,0.3,3.8,2,1,0
2,2021-01-01T15:14:58.000,2021-01-01T15:50:09.000,N,1,197,74,1,15.21,44.5,0,0.5,2.75,0,0.3,48.05,1,1,0
2,2021-01-01T15:56:47.000,2021-01-01T16:27:01.000,N,1,74,227,1,16.11,44.5,0,0.5,2.75,0,0.3,48.05,1,1,0
2,2021-01-01T15:34:42.000,2021-01-01T15:40:20.000,N,1,97,189,1,0.95,6,0,0.5,1.36,0,0.3,8.16,1,1,0
2,2021-01-01T15:51:53.000,2021-01-01T16:20:24.000,N,1,97,225,1,4.63,20.5,0,0.5,0,0,0.3,21.3,2,1,0
2,2021-01-01T15:37:30.000,2021-01-01T15:37:33.000,N,5,225,264,2,0.13,35,0,0,2,0,0.3,37.3,1,2,0
2,2021-01-01T15:48:07.000,2021-01-01T16:22:50.000,N,5,196,43,1,9.12,40,0,0,0,0,0.3,43.05,2,2,2.75
2,2021-01-01T15:05:32.000,2021-01-01T15:10:54.000,N,1,42,152,1,1.11,6,0,0.5,0,0,0.3,6.8,2,1,0
2,2021-01-01T15:13:55.000,2021-01-01T15:22:32.000,N,1,181,189,1,1.31,7.5,0,0.5,2.08,0,0.3,10.38,1,1,0
2,2021-01-01T15:20:13.000,2021-01-01T15:42:55.000,N,1,166,220,1,0.00,13.5,0,0.5,0,0,0.3,14.3,2,1,0
2,2021-01-01T15:21:39.000,2021-01-01T15:28:08.000,N,1,74,236,1,1.68,7,0,0.5,0,0,0.3,10.55,2,1,2.75
2,2021-01-01T15:42:00.000,2021-01-01T15:44:32.000,N,1,244,116,1,0.69,4.5,0,0.5,0,0,0.3,5.3,2,1,0
2,2021-01-01T15:17:58.000,2021-01-01T15:22:57.000,N,1,92,93,1,0.83,5.5,0,0.5,0,0,0.3,6.3,2,1,0
2,2021-01-01T15:46:21.000,2021-01-01T16:25:28.000,N,1,130,61,1,7.15,28.5,0,0.5,0,0,0.3,29.3,1,1,0
1,2021-01-01T15:50:35.000,2021-01-01T16:19:17.000,N,1,181,239,0,8.40,28.5,2.75,0.5,6.4,0,0.3,38.45,1,1,2.75
1,2021-01-01T15:24:47.000,2021-01-01T15:42:18.000,N,1,74,244,1,3.60,15,0,0.5,0,0,0.3,15.8,2,1,0
2,2021-01-01T15:29:23.000,2021-01-01T15:29:24.000,N,5,264,264,1,0.00,8,0,0,0.08,0,0.3,8.38,1,2,0
2,2021-01-01T15:28:08.000,2021-01-01T15:38:42.000,N,1,41,166,1,1.59,9,0,0.5,1.47,0,0.3,11.27,1,1,0
2,2021-01-01T15:25:22.000,2021-01-01T15:46:18.000,N,1,42,246,1,6.82,23,0,0.5,0,0,0.3,26.55,1,1,2.75
2,2021-01-01T15:39:28.000,2021-01-01T16:11:56.000,N,1,130,182,1,15.32,45,0,0.5,2.75,6.12,0.3,54.67,1,1,0
2,2021-01-01T15:18:50.000,2021-01-01T15:34:35.000,N,1,17,66,1,3.43,13.5,0,0.5,0,0,0.3,14.3,2,1,0
2,2021-01-01T15:09:48.000,2021-01-01T15:11:09.000,N,5,247,247,2,0.20,25,0,0,0,0,0.3,25.3,1,2,0
2,2021-01-01T15:26:15.000,2021-01-01T15:34:24.000,N,1,74,42,1,1.57,8,0,0.5,1.76,0,0.3,10.56,1,1,0
2,2021-01-01T15:28:00.000,2021-01-01T15:50:30.000,N,1,129,213,2,10.05,30,0,0.5,2.75,6.12,0.3,39.67,1,1,0
2,2021-01-01T16:00:51.000,2021-01-01T16:50:45.000,N,1,213,89,2,22.35,63,0,0.5,2.75,0,0.3,66.55,1,1,0
1,2021-01-01T15:17:09.000,2021-01-01T15:17:09.000,Y,99,145,264,1,0.00,0,0,0,0,0,0,0,2,1,0
2,2021-01-01T15:01:29.000,2021-01-01T15:04:03.000,N,1,41,41,1,0.40,4,0,0.5,0,0,0.3,4.8,2,1,0
2,2021-01-01T15:21:00.000,2021-01-01T15:27:40.000,N,1,74,74,1,1.13,6.5,0,0.5,1.46,0,0.3,8.76,1,1,0
2,2021-01-01T15:37:26.000,2021-01-01T15:47:53.000,N,1,74,42,1,1.83,9.5,0,0.5,1.08,0,0.3,11.38,1,1,0
2,2021-01-01T15:09:34.000,2021-01-01T15:15:57.000,N,1,119,116,1,1.59,7,0,0.5,0,0,0.3,7.8,1,1,0
2,2021-01-01T15:47:42.000,2021-01-01T16:08:19.000,N,1,95,256,1,9.61,29,0,0.5,0,0,0.3,29.8,2,1,0
2,2021-01-01T15:07:10.000,2021-01-01T15:17:34.000,N,1,74,116,1,2.15,9.5,0,0.5,0,0,0.3,10.3,2,1,0
2,2021-01-01T15:36:16.000,2021-01-01T17:13:30.000,N,1,136,72,1,24.79,90,0,0.5,2.75,6.12,0.3,99.67,1,1,0
2,2021-01-01T15:35:42.000,2021-01-01T15:47:49.000,N,1,42,43,1,2.68,11.5,0,0.5,0,0,0.3,12.3,2,1,0
1,2021-01-01T15:20:16.000,2021-01-01T15:25:35.000,N,1,41,42,1,1.30,6.5,0,0.5,2,0,0.3,9.3,1,1,0
1,2021-01-01T15:39:24.000,2021-01-01T15:46:10.000,N,1,41,238,3,1.30,7,1,0.5,0,0,0.3,8.8,1,1,0
2,2021-01-01T14:58:29.000,2021-01-01T15:12:33.000,N,1,7,226,1,2.22,10.5,0,0.5,2.26,0,0.3,13.56,1,1,0
2,2021-01-01T15:20:20.000,2021-01-01T15:25:10.000,N,1,134,28,1,1.11,5.5,0,0.5,1.58,0,0.3,7.88,1,1,0
2,2021-01-01T15:23:04.000,2021-01-01T15:32:21.000,N,1,24,75,1,1.56,8,0,0.5,0,0,0.3,8.8,2,1,0
2,2021-01-01T15:27:39.000,2021-01-01T15:40:45.000,N,1,74,238,1,3.16,12,0,0.5,3.11,0,0.3,18.66,1,1,2.75
2,2021-01-01T15:22:10.000,2021-01-01T15:47:43.000,N,1,95,113,1,12.13,35,0,0.5,13.4,6.12,0.3,58.07,1,1,2.75
2,2021-01-01T15:10:00.000,2021-01-01T15:26:45.000,N,1,75,152,1,3.37,14,0,0.5,0,0,0.3,14.8,2,1,0
2,2021-01-01T15:58:06.000,2021-01-01T16:19:05.000,N,1,66,181,1,3.87,15.5,0,0.5,3.26,0,0.3,19.56,1,1,0
1,2021-01-01T16:09:06.000,2021-01-01T16:13:10.000,N,1,95,95,1,0.90,5,1,0.5,2,0,0.3,8.8,1,1,0
1,2021-01-01T16:31:42.000,2021-01-01T16:37:44.000,N,1,95,95,1,0.80,6,1,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-01T16:00:26.000,2021-01-01T16:06:50.000,N,1,75,74,1,1.49,7,0,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-01T16:11:42.000,2021-01-01T16:21:46.000,N,1,74,238,1,2.04,9.5,0,0.5,2.06,0,0.3,12.36,1,1,0
2,2021-01-01T16:30:02.000,2021-01-01T16:40:20.000,N,1,236,137,1,4.37,14.5,0,0.5,0,0,0.3,18.05,2,1,2.75
2,2021-01-01T16:12:51.000,2021-01-01T16:20:27.000,N,1,41,75,1,1.51,7.5,0,0.5,2.49,0,0.3,10.79,1,1,0
1,2021-01-01T16:21:57.000,2021-01-01T16:23:09.000,N,1,75,74,1,0.40,3.5,0,0.5,1.05,0,0.3,5.35,1,1,0
1,2021-01-01T16:33:19.000,2021-01-01T16:39:17.000,N,1,129,82,1,1.10,6,0,0.5,2,0,0.3,8.8,1,1,0
1,2021-01-01T16:50:10.000,2021-01-01T17:09:53.000,N,1,129,179,1,3.80,16,0,0.5,0,0,0.3,16.8,2,1,0
2,2021-01-01T16:09:57.000,2021-01-01T16:29:56.000,N,1,25,228,1,2.04,14,0,0.5,2.75,0,0.3,17.55,1,1,0
2,2021-01-01T16:56:09.000,2021-01-01T17:54:38.000,N,1,228,61,1,22.74,67,0,0.5,2.75,0,0.3,70.55,1,1,0
2,2021-01-01T16:13:19.000,2021-01-01T16:19:11.000,N,1,41,166,1,0.88,6,0,0.5,0,0,0.3,6.8,1,1,0
2,2021-01-01T16:26:23.000,2021-01-01T16:28:21.000,N,1,166,166,1,0.47,3.5,0,0.5,0,0,0.3,4.3,2,1,0
2,2021-01-01T16:37:47.000,2021-01-01T16:44:53.000,N,1,41,42,1,1.40,7,0,0.5,1,0,0.3,8.8,1,1,0
2,2021-01-01T16:03:22.000,2021-01-01T16:09:27.000,N,1,7,179,1,1.08,6.5,0,0.5,0,0,0.3,7.3,2,1,0
2,2021-01-01T16:31:31.000,2021-01-01T17:13:09.000,N,1,227,134,1,24.66,66.5,1,0.5,2.75,0,0.3,71.05,1,1,0
2,2021-01-01T16:31:25.000,2021-01-01T16:48:13.000,N,1,61,72,1,3.17,14,0,0.5,0,0,0.3,14.8,2,1,0
2,2021-01-01T16:40:54.000,2021-01-01T16:46:59.000,N,1,7,7,1,0.96,6,0,0.5,0,0,0.3,6.8,1,1,0
2,2021-01-01T16:22:43.000,2021-01-01T16:29:13.000,N,1,95,95,1,1.19,6.5,0,0.5,0,0,0.3,7.3,2,1,0
2,2021-01-01T16:20:31.000,2021-01-01T16:40:20.000,N,1,97,225,1,3.44,14.5,1,0.5,0,0,0.3,16.3,2,1,0
2,2021-01-01T16:35:54.000,2021-01-01T16:35:57.000,N,5,69,264,1,0.15,10,0,0,0,0,0.3,10.3,1,2,0
2,2021-01-01T16:28:05.000,2021-01-01T16:41:21.000,N,1,74,7,1,4.12,15,0,0.5,4,6.12,0.3,25.92,1,1,0
1,2021-01-01T16:32:33.000,2021-01-01T16:35:12.000,N,1,75,74,1,1.00,4.5,1,0.5,0,0,0.3,6.3,2,1,0
1,2021-01-01T16:37:15.000,2021-01-01T16:50:53.000,N,1,74,238,1,2.90,12,3.75,0.5,3,0,0.3,19.55,1,1,2.75
2,2021-01-01T16:40:42.000,2021-01-01T17:00:59.000,N,5,82,75,1,7.54,21.77,0,0,3.05,6.12,0.3,31.24,1,1,0
2,2021-01-01T16:53:43.000,2021-01-01T17:03:56.000,N,1,95,95,1,1.26,8.5,0,0.5,0,0,0.3,9.3,1,1,0
1,2021-01-01T16:03:43.000,2021-01-01T16:13:37.000,N,1,152,41,1,1.60,9,0,0.5,0,0,0.3,9.8,4,1,0
2,2021-01-01T16:15:52.000,2021-01-01T16:21:45.000,N,1,42,41,1,1.18,6.5,0,0.5,0,0,0.3,7.3,1,1,0
2,2021-01-01T16:31:58.000,2021-01-01T16:50:57.000,N,1,42,42,1,3.14,14.5,0,0.5,0,0,0.3,15.3,2,1,0
2,2021-01-01T16:14:39.000,2021-01-01T17:12:15.000,N,1,182,182,1,0.51,31.5,0,0.5,2.75,0,0.3,35.05,1,1,0
2,2021-01-01T16:10:42.000,2021-01-01T16:43:14.000,N,1,65,152,1,10.65,35,1,0.5,9.89,0,0.3,49.44,1,1,2.75
2,2021-01-01T16:15:11.000,2021-01-01T16:20:36.000,N,1,52,40,1,1.05,5.5,0,0.5,0,0,0.3,6.3,2,1,0
2,2021-01-01T16:25:00.000,2021-01-01T16:52:23.000,N,1,40,162,1,8.24,27,0,0.5,6.11,0,0.3,36.66,1,1,2.75
2,2021-01-01T15:39:58.000,2021-01-02T14:53:04.000,N,1,74,262,1,2.74,11.5,0,0.5,2,0,0.3,17.05,1,1,2.75
2,2021-01-01T16:36:02.000,2021-01-01T17:00:31.000,N,1,196,258,1,4.69,18.5,0,0.5,0,0,0.3,19.3,2,1,0
2,2021-01-01T16:25:32.000,2021-01-01T16:48:14.000,N,1,42,65,1,11.83,33.5,0,0.5,3.7,0,0.3,40.75,1,1,2.75
2,2021-01-01T16:51:19.000,2021-01-01T17:03:04.000,N,1,74,262,1,2.51,10.5,0,0.5,3.51,0,0.3,17.56,1,1,2.75
2,2021-01-01T16:30:17.000,2021-01-01T17:08:57.000,N,1,86,197,1,11.55,38,0,0.5,2.75,0,0.3,41.55,1,1,0
2,2021-01-01T14:32:29.000,2021-01-02T13:44:01.000,N,1,95,130,1,2.81,11.5,0,0.5,2.46,0,0.3,14.76,1,1,0
2,2021-01-01T16:33:23.000,2021-01-01T16:52:21.000,N,1,95,56,1,2.76,14,0,0.5,2.96,0,0.3,17.76,1,1,0
2,2021-01-01T16:33:35.000,2021-01-01T16:37:22.000,N,1,74,41,1,0.82,5,0,0.5,0,0,0.3,5.8,2,1,0
2,2021-01-01T16:08:07.000,2021-01-01T16:20:30.000,N,1,41,41,1,2.78,11.5,0,0.5,3.69,0,0.3,15.99,1,1,0
2,2021-01-01T16:45:49.000,2021-01-01T16:52:47.000,N,1,7,7,1,0.97,6,0,0.5,1.36,0,0.3,8.16,1,1,0
2,2021-01-01T16:13:12.000,2021-01-01T16:18:51.000,N,1,244,116,1,1.32,6.5,1,0.5,1.66,0,0.3,9.96,1,1,0
2,2021-01-01T16:20:57.000,2021-01-01T16:23:51.000,N,1,263,263,1,0.46,4,0,0.5,0,0,0.3,7.55,1,1,2.75
2,2021-01-01T16:37:04.000,2021-01-01T16:48:21.000,N,1,74,141,1,2.80,10.5,1,0.5,0,0,0.3,15.05,2,1,2.75
2,2021-01-01T16:28:06.000,2021-01-01T16:35:26.000,N,1,74,168,1,1.36,7.5,0,0.5,1.66,0,0.3,9.96,1,1,0
2,2021-01-01T16:52:42.000,2021-01-01T16:58:51.000,N,1,41,41,1,0.70,6,0,0.5,1.36,0,0.3,8.16,1,1,0
2,2021-01-01T16:40:50.000,2021-01-01T16:49:11.000,N,1,95,135,1,1.55,8,0,0.5,4,0,0.3,12.8,1,1,0
2,2021-01-01T16:46:32.000,2021-01-01T16:53:21.000,N,1,95,95,5,0.99,6.5,0,0.5,1.46,0,0.3,8.76,1,1,0
2,2021-01-01T17:33:51.000,2021-01-01T18:43:18.000,N,1,127,155,1,26.04,76.5,0,0.5,2.75,0,0.3,80.05,1,1,0
2,2021-01-01T17:32:48.000,2021-01-01T17:41:12.000,N,1,33,33,1,0.98,7,0,0.5,0,0,0.3,7.8,2,1,0
2,2021-01-01T17:58:35.000,2021-01-01T18:08:11.000,N,1,74,263,1,2.71,10,0,0.5,0,0,0.3,13.55,2,1,2.75
1,2021-01-01T17:08:35.000,2021-01-01T17:14:05.000,N,1,95,95,1,0.50,5.5,1,0.5,0,0,0.3,7.3,2,1,0
1,2021-01-01T17:22:58.000,2021-01-01T17:31:01.000,N,1,95,134,1,1.60,8,1,0.5,0,0,0.3,9.8,2,1,0
2,2021-01-01T17:07:15.000,2021-01-01T17:29:37.000,N,1,74,68,1,7.06,23,0,0.5,0,0,0.3,26.55,2,1,2.75
2,2021-01-01T17:49:43.000,2021-01-01T17:56:59.000,N,1,166,42,1,1.10,6.5,0,0.5,0,0,0.3,7.3,2,1,0
1,2021-01-01T17:30:34.000,2021-01-01T17:37:11.000,N,1,74,166,1,0.90,6,0,0.5,0,0,0.3,6.8,1,1,0
2,2021-01-01T17:36:08.000,2021-01-01T17:55:35.000,N,1,130,38,1,4.83,17.5,0,0.5,0,0,0.3,18.3,2,1,0
2,2021-01-01T17:17:11.000,2021-01-01T17:44:55.000,N,1,134,247,1,14.69,41,1,0.5,2.75,6.12,0.3,51.67,1,1,0
2,2021-01-01T17:23:59.000,2021-01-01T17:32:10.000,N,1,75,151,1,1.67,8,0,0.5,2.2,0,0.3,11,1,1,0
2,2021-01-01T17:40:54.000,2021-01-01T17:59:37.000,N,1,166,60,1,3.22,16.5,0,0.5,0,0,0.3,17.3,2,1,0
2,2021-01-01T17:43:36.000,2021-01-01T17:49:26.000,N,1,75,238,1,1.36,6.5,0,0.5,1.46,0,0.3,8.76,1,1,0
2,2021-01-01T17:06:11.000,2021-01-01T17:27:31.000,N,1,130,180,1,3.53,16,0,0.5,3.36,0,0.3,20.16,1,1,0
2,2021-01-01T17:29:45.000,2021-01-01T17:36:29.000,N,1,74,41,1,0.78,6.5,0,0.5,2.19,0,0.3,9.49,1,1,0
2,2021-01-01T17:55:14.000,2021-01-01T18:56:51.000,N,1,69,69,1,9.64,42,0,0.5,2.75,0,0.3,45.55,1,1,0
2,2021-01-01T16:24:50.000,2021-01-01T16:39:09.000,N,1,97,225,2,2.75,11.5,1,0.5,0,0,0.3,13.3,2,1,0
2,2021-01-01T17:23:23.000,2021-01-01T17:29:58.000,N,1,42,41,1,1.18,6.5,0,0.5,0,0,0.3,7.3,1,1,0
2,2021-01-01T17:40:40.000,2021-01-01T17:45:17.000,N,1,61,61,1,0.42,4.5,0,0.5,0,0,0.3,5.3,1,1,0
2,2021-01-01T17:16:48.000,2021-01-01T17:35:53.000,N,1,167,248,1,2.52,11,0,0.5,0,0,0.3,11.8,2,1,0
2,2021-01-01T17:14:13.000,2021-01-01T17:50:35.000,N,1,182,82,1,18.52,53.5,0,0.5,2.75,6.12,0.3,63.17,1,1,0
2,2021-01-01T17:00:08.000,2021-01-01T17:07:00.000,N,1,130,28,2,2.08,8,0,0.5,0,0,0.3,8.8,2,1,0
2,2021-01-01T17:20:10.000,2021-01-02T17:07:00.000,N,1,130,197,1,2.65,11,0,0.5,0,0,0.3,11.8,2,1,0
2,2021-01-01T17:49:42.000,2021-01-01T18:01:22.000,N,1,74,262,1,2.36,10.5,0,0.5,1,0,0.3,15.05,1,1,2.75
2,2021-01-01T17:01:20.000,2021-01-01T17:13:07.000,N,1,74,239,1,3.41,12,0,0.5,4.66,0,0.3,20.21,1,1,2.75
2,2021-01-01T17:42:13.000,2021-01-01T17:59:53.000,N,1,42,169,1,3.91,15,0,0.5,0,0,0.3,15.8,2,1,0
2,2021-01-01T17:49:13.000,2021-01-01T17:54:51.000,N,1,7,179,2,0.55,5.5,0,0.5,0,0,0.3,6.3,2,1,0
2,2021-01-01T17:56:07.000,2021-01-01T18:26:03.000,N,1,179,37,2,14.71,42,0,0.5,12.84,0,0.3,55.64,1,1,0
2,2021-01-01T17:30:29.000,2021-01-01T17:31:04.000,N,1,82,82,1,0.00,2.5,1,0.5,5.7,0,0.3,10,1,1,0
2,2021-01-01T17:35:25.000,2021-01-01T17:44:00.000,N,1,74,74,1,1.17,7.5,0,0.5,1,0,0.3,9.3,1,1,0
2,2021-01-01T17:47:47.000,2021-01-01T17:51:13.000,N,1,74,75,1,1.34,5.5,0,0.5,1.26,0,0.3,7.56,1,1,0
2,2021-01-01T17:34:15.000,2021-01-01T17:38:24.000,N,1,116,42,1,0.50,4.5,0,0.5,1.06,0,0.3,6.36,1,1,0
2,2021-01-01T17:34:17.000,2021-01-01T17:45:36.000,N,1,74,140,1,3.02,11,1,0.5,3.11,0,0.3,18.66,1,1,2.75
2,2021-01-01T17:03:12.000,2021-01-01T17:12:54.000,N,1,75,238,1,1.93,9,0,0.5,3.14,0,0.3,15.69,1,1,2.75
2,2021-01-01T17:29:42.000,2021-01-01T17:47:56.000,N,1,74,79,1,7.55,22.5,0,0.5,0,0,0.3,26.05,2,1,2.75
2,2021-01-01T17:59:58.000,2021-01-01T18:27:12.000,N,5,74,212,1,8.51,15,0,0,0,0,0.3,15.3,2,2,0
2,2021-01-01T18:14:38.000,2021-01-01T18:24:53.000,N,1,244,69,2,1.77,9,0,0.5,1.96,0,0.3,11.76,1,1,0
1,2021-01-01T18:34:40.000,2021-01-01T18:49:57.000,N,1,74,142,1,3.70,13.5,2.75,0.5,0,0,0.3,17.05,2,1,2.75
1,2021-01-01T18:39:01.000,2021-01-01T18:43:28.000,N,1,173,56,1,0.50,4.5,0,0.5,0,0,0.3,5.3,1,1,0
2,2021-01-01T18:24:11.000,2021-01-01T18:45:22.000,N,1,244,48,2,7.03,23.5,0,0.5,0,0,0.3,27.05,2,1,2.75
2,2021-01-01T18:22:49.000,2021-01-01T18:28:11.000,N,1,130,215,1,1.33,6.5,0,0.5,2,0,0.3,9.3,1,1,0
